Node,Site,NO2,CO,O3,Pressure,NO2b,Humidity,Temperature,CO2,CO2temperature,Date,Hour,Segment,Interval,nValues
"jackpine","CPS",0,0,0,0,0,0,0,420.867852764031,11.0982761383057,1/12/2013 10:15:03 AM,10,3,"2013-01-12S1003",1

"jackpine","CPS",0,0,0,0,0,0,0,418.608985996934,11.091667175293,1/12/2013 10:20:04 AM,10,4,"2013-01-12S1004",1

"jackpine","CPS",0,0,0,0,0,0,0,417.136131692632,11.0983333587646,1/12/2013 10:25:04 AM,10,5,"2013-01-12S1005",1

"jackpine","CPS",0,0,0,0,0,0,0,417.921879465157,11.1000003814697,1/12/2013 10:30:04 AM,10,6,"2013-01-12S1006",1

"jackpine","CPS",0,0,0,0,0,0,0,419.139425298699,11.1000003814697,1/12/2013 10:35:04 AM,10,7,"2013-01-12S1007",1

"jackpine","CPS",0,0,0,0,0,0,0,416.57719407176,11.1199998855591,1/12/2013 10:40:00 AM,10,8,"2013-01-12S1008",1

"jackpine","CPS",0,0,0,0,0,0,0,418.581693489059,11.1949996948242,1/12/2013 10:45:00 AM,10,9,"2013-01-12S1009",1

"jackpine","CPS",0,0,0,0,0,0,0,417.490197838106,11.2566661834717,1/12/2013 10:50:00 AM,10,10,"2013-01-12S1010",1

"jackpine","CPS",0,0,0,0,0,0,0,418.403821992319,11.3899993896484,1/12/2013 10:55:00 AM,10,11,"2013-01-12S1011",1

"jackpine","CPS",0,0,0,0,0,0,0,417.726113259792,11.4122800827026,1/12/2013 11:00:01 AM,11,0,"2013-01-12S1100",1

"jackpine","CPS",0,0,0,0,0,0,0,417.242101841708,11.459321975708,1/12/2013 11:05:05 AM,11,1,"2013-01-12S1101",1

"jackpine","CPS",0,0,0,0,0,0,0,418.52922809439,11.5,1/12/2013 11:10:04 AM,11,2,"2013-01-12S1102",1

"jackpine","CPS",0,0,0,0,0,0,0,441.061873612111,11.5349998474121,1/12/2013 11:15:04 AM,11,3,"2013-01-12S1103",1

"jackpine","CPS",0,0,0,0,0,0,0,434.145586808092,11.5883340835571,1/12/2013 11:20:04 AM,11,4,"2013-01-12S1104",1

"jackpine","CPS",0,0,0,0,0,0,0,419.101466707525,11.6084747314453,1/12/2013 11:25:04 AM,11,5,"2013-01-12S1105",1

"jackpine","CPS",0,0,0,0,0,0,0,419.947491451403,11.6483335494995,1/12/2013 11:30:00 AM,11,6,"2013-01-12S1106",1

